chromosome	ID_locus1	ID_locus2	interaction_status	distance
chr6	MIR3918	chr6_159398560	stable	213465
chr6	RPP40	chr6_5071459	stable	70236
chr6	MIR3145	chr6_138907769	stable	156727
chr6	OARD1	chr6_41229583	stable	165133
chr6	IRAK1BP1	chr6_79941819	stable	368110
chr6	BPHL	chr6_3149509	stable	38073
chr6	MIR1913	chr6_167059894	stable	143960
chr6	COL9A1	chr6_71703278	stable	694804
chr6	TNFRSF21	chr6_47339209	stable	61625
chr6	OPN5	chr6_47780330	stable	33654
chr6	HIST1H2BK	ZNF391	stable	227800
chr6	CGA	chr6_87976373	stable	179128
chr6	HEY2	chr6_126148896	stable	82160
chr6	HIST1H1C	HIST1H4K	stable	1741578
chr6	MYB-AS1	chr6_135720546	stable	206975
chr6	UBR2	chr6_42576930	stable	45846
chr6	MAS1	chr6_160387402	stable	74871
chr6	TCTE3	chr6_170882162	stable	733907
chr6	SIM1	chr6_100943211	stable	30532
chr6	UBR2	CUL7	stable	487516
chr6	BTN2A1	chr6_26563905	stable	107994
chr6	TNFRSF21	chr6_47307151	stable	29567
chr6	U6.633	chr6_111418818	stable	90195
chr6	CLIC5	chr6_46126850	stable	79291
chr6	MTHFD1L	chr6_151671106	stable	488183
chr6	ROS1	chr6_117894126	stable	147113
chr6	SPATS1	chr6_44428399	stable	118315
chr6	MDGA1	chr6_37756407	stable	100527
chr6	FAM26E	chr6_116875976	stable	44967
chr6	RRAGD	chr6_90270237	stable	149760
chr6	LCA5	chr6_80347605	stable	103281
chr6	OSTM1	chr6_108605586	stable	121947
chr6	HIST1H4D	chr6_26471321	stable	283999
chr6	ZKSCAN8	chr6_28249342	stable	140371
chr6	FGD2	chr6_37252662	stable	284104
chr6	PRSS16	chr6_27339610	stable	125636
chr6	HDDC2	chr6_126178639	stable	559464
chr6	PRDM1	chr6_106661176	stable	129252
chr6	snoU13.451	chr6_158080171	stable	368943
chr6	FAM65B	chr6_25082022	stable	42648
chr6	SPACA1	chr6_88804312	stable	57882
chr6	IFNGR1	chr6_137752964	stable	218739
chr6	ZNF451	RAB23	stable	122950
chr6	RNGTT	chr6_90077417	stable	405419
chr6	MIR2113	chr6_98631269	stable	166937
chr6	MIR586	chr6_45221458	stable	60292
chr6	SERPINB1	chr6_3055662	stable	214760
chr6	RAET1E	chr6_150317020	stable	100754
chr6	CDYL	chr6_4873154	stable	170830
chr6	ALDH5A1	chr6_24547965	stable	53759
chr6	TTK	FAM46A	stable	1746974
chr6	snoU13.340	chr6_101479375	stable	77254
chr6	OARD1	chr6_41222977	stable	158527
chr6	MLN	chr6_33846241	stable	82285
chr6	U6.241	chr6_166640427	stable	20764
chr6	MBOAT1	chr6_20494386	stable	283810
chr6	PHACTR2	chr6_143983222	stable	126863
chr6	SMAP1	chr6_71402125	stable	27289
chr6	PPIL4	chr6_150080575	stable	215159
chr6	LRP11	chr6_150223261	stable	43377
chr6	GABRR2	chr6_90056804	stable	46140
chr6	NQO2	chr6_3129613	stable	141991
chr6	TBCC	MEA1	stable	260578
chr6	U3.81	chr6_114182852	stable	87005
chr6	BMP6	chr6_7832413	stable	106356
chr6	HBS1L	chr6_135506158	stable	83605
chr6	HIST1H2BK	chr6_27744484	stable	631037
chr6	HIST1H4B	HIST1H2BG	stable	185547
chr6	GOPC	chr6_117956272	stable	32952
chr6	SLC29A1	chr6_44305880	stable	123236
chr6	IL17F	chr6_52519662	stable	412225
chr6	U8.20	chr6_155407501	stable	192799
chr6	FAM50B	chr6_3897786	stable	50082
chr6	FUCA2	chr6_144332879	stable	501697
chr6	CDKAL1	chr6_20566792	stable	32285
chr6	ZNF165	chr6_28201775	stable	157674
chr6	ETV7	STK38	stable	159867
chr6	KCNQ5	chr6_73570722	stable	239974
chr6	FGD2	chr6_37095802	stable	127244
chr6	RSPH9	chr6_43662152	stable	50220
chr6	SLC17A3	chr6_25976295	stable	94950
chr6	NHSL1	CCDC28A	stable	88479
chr6	NHLRC1	chr6_18307416	stable	185204
chr6	HECA	CITED2	stable	240436
chr6	ARMC2	chr6_109331625	stable	162225
chr6	SUPT3H	chr6_45404493	stable	65528
chr6	TAF11	chr6_35008602	stable	155383
chr6	ME1	PRSS35	stable	84392
chr6	KCNQ5	chr6_73636096	stable	305348
chr6	MYB-AS1	chr6_135597756	stable	84185
chr6	PHACTR2	chr6_144093872	stable	237513
chr6	RIMS1	chr6_72676667	stable	81295
chr6	MED20	chr6_42079508	stable	195164
chr6	TUBB2A	chr6_3181440	stable	25831
chr6	OLIG3	chr6_137990723	stable	179067
chr6	HIST1H1D	chr6_26301206	stable	66292
chr6	TEAD3	chr6_35565329	stable	120036
chr6	CEP85L	chr6_119230527	stable	202912
chr6	RPP40	chr6_5074479	stable	73256
chr6	GCLC	chr6_53542583	stable	60842
chr6	MBOAT1	chr6_20399823	stable	189247
chr6	POM121L2	chr6_27397650	stable	126967
chr6	U6.737	chr6_46061726	stable	75510
chr6	U3.45	chr6_76177429	stable	70940
chr6	ADTRP	chr6_11895964	stable	91384
chr6	RAB32	chr6_146950907	stable	91020
chr6	SUPT3H	chr6_45464310	stable	125345
chr6	snoU13.368	chr6_34765816	stable	124837
chr6	ELOVL4	chr6_80762349	stable	107266
chr6	PEX6	chr6_43172885	stable	234301
chr6	Z98049.1	chr6_167057011	stable	117372
chr6	BRPF3	chr6_36195453	stable	31945
chr6	TREM2	chr6_41232903	stable	102437
chr6	FRMD1	chr6_168690404	stable	220041
chr6	MIR548H5	chr6_132191682	stable	87580
chr6	SMPD2	chr6_109842106	stable	85902
chr6	RNF182	RNU7-133P	stable	228324
chr6	LCA5	chr6_80482036	stable	237712
chr6	MIR548AJ1	chr6_132486778	stable	51802
chr6	PHACTR2	chr6_144657684	stable	801325
chr6	HIST1H1B	chr6_27866069	stable	31718
chr6	RPF2	chr6_111488063	stable	194335
chr6	SLC29A1	chr6_44272756	stable	90112
chr6	SNORA29	chr6_160431530	stable	226503
chr6	MTCH1	chr6_37018844	stable	66457
chr6	FHL5	chr6_97076115	stable	66460
chr6	DAAM2	chr6_39856460	stable	102365
chr6	MBOAT1	chr6_20523446	stable	312870
chr6	SSR1	chr6_7581506	stable	235414
chr6	IBTK	UBE3D	stable	818860
chr6	MAP3K4	chr6_161498994	stable	92540
chr6	SUPT3H	chr6_45673513	stable	334548
chr6	STX11	chr6_144573350	stable	107751
chr6	PDSS2	chr6_107977955	stable	199763
chr6	TMEM242	chr6_157963515	stable	220005
chr6	TCP1	chr6_160509743	stable	301146
chr6	CLIC5	chr6_46443827	stable	396268
chr6	PPIL4	chr6_149922752	stable	57336
chr6	HIST1H2BB	HIST1H4D	stable	152730
chr6	PEX7	chr6_137204021	stable	62281
chr6	U6.1086	chr6_76403541	stable	51151
chr6	STX11	chr6_144764615	stable	299016
chr6	MCM9	chr6_119293053	stable	54787
chr6	PNLDC1	IGF2R	stable	172413
chr6	SNORD28.1	chr6_156763881	stable	64612
chr6	Z98049.1	chr6_167049744	stable	110105
chr6	ACAT2	chr6_160228540	stable	47488
chr6	AIM1	chr6_107036502	stable	84050
chr6	MAS1	chr6_160484567	stable	172036
chr6	MTCH1	chr6_37032846	stable	80459
chr6	PPARD	chr6_35610730	stable	301101
chr6	MOXD1	chr6_132776307	stable	61902
chr6	PXDC1	chr6_3797844	stable	47336
chr6	FKBP5	chr6_35732646	stable	37812
chr6	WRNIP1	chr6_2888190	stable	131005
chr6	MUT	chr6_49457795	stable	27501
chr6	HIST1H2AD	chr6_27786656	stable	1589770
chr6	snoU13.45	chr6_37446600	stable	232556
chr6	BAK1	GRM4	stable	572255
chr6	SNORD28.1	chr6_156809242	stable	109973
chr6	TBC1D7	chr6_13644695	stable	319260
chr6	SAYSD1	chr6_39189138	stable	107009
chr6	TBX18	chr6_85562550	stable	89968
chr6	OARD1	chr6_41280742	stable	216292
chr6	PPIL1	chr6_36985358	stable	144472
chr6	GSTA3	FBXO9	stable	143717
chr6	NFYA	U6.418	stable	230226
chr6	UNC5CL	chr6_41053947	stable	59289
chr6	MIR1913	chr6_166987219	stable	71285
chr6	TFB1M	chr6_155733175	stable	100102
chr6	BCKDHB	chr6_80879050	stable	63145
chr6	ZUFSP	chr6_117009315	stable	19630
chr6	MIR4464	chr6_91132976	stable	113749
chr6	CNR1	chr6_89072639	stable	198133
chr6	RSPH4A	chr6_116966233	stable	32386
chr6	ZBTB24	chr6_110496753	stable	702319
chr6	PERP	chr6_138633417	stable	209770
chr6	U6.633	chr6_111393476	stable	64853
chr6	FAM135A	chr6_71408334	stable	286093
chr6	SGK1	chr6_134849011	stable	213429
chr6	DAAM2	chr6_39839177	stable	85082
chr6	UNC5CL	chr6_41145532	stable	150874
chr6	ZKSCAN4	chr6_28330699	stable	110416
chr6	HIST1H4C	HIST1H4L	stable	1742821
chr6	RNF8	chr6_37411919	stable	101385
chr6	snoU13.312	chr6_151778690	stable	125140
chr6	CDKN1A	chr6_36744501	stable	104628
chr6	SNX3	chr6_108645510	stable	63207
chr6	GGNBP1	chr6_33618571	stable	67369
chr6	PAQR8	chr6_52270773	stable	49250
chr6	NOX3	chr6_155836271	stable	59966
chr6	TBX18	chr6_85521250	stable	48668
chr6	HIST1H1A	chr6_27801292	stable	1784610
chr6	PLN	chr6_118906831	stable	37616
chr6	CDC5L	chr6_44379566	stable	38986
chr6	HEY2	chr6_126255495	stable	188759
chr6	SNX14	chr6_86430519	stable	127680
chr6	MIR4645	chr6_2944947	stable	96041
chr6	PLN	chr6_119121417	stable	252202
chr6	KCTD20	chr6_36562593	stable	154620
chr6	LRRC1	chr6_53712998	stable	56320
chr6	PRDM1	chr6_106567755	stable	35831
chr6	RPF2	chr6_111514683	stable	220955
chr6	RPF2	chr6_111784492	stable	490764
chr6	TCP1	chr6_160396460	stable	187863
chr6	snoU13.311	chr6_128969741	stable	38384
chr6	ANKRD6	chr6_90379320	stable	237221
chr6	TAAR5	chr6_132920450	stable	14712
chr6	DEF6	chr6_35519906	stable	265995
chr6	SNORA67.4	chr6_12074374	stable	364723
chr6	U3.60	chr6_53349269	stable	337088
chr6	snoU13.169	chr6_134746657	stable	223699
chr6	LCA5	chr6_80372665	stable	128341
chr6	PRR18	chr6_166898001	stable	182106
chr6	SNRPC	chr6_34781068	stable	67020
chr6	BAG2	chr6_57107390	stable	72561
chr6	ZNF322	chr6_26990211	stable	333081
chr6	MAS1	chr6_160453280	stable	140749
chr6	GCLC	chr6_53570007	stable	88266
chr6	KIF6	chr6_39721826	stable	39830
chr6	MOXD1	chr6_132807016	stable	92611
chr6	PERP	chr6_138581340	stable	157693
chr6	IL22RA2	chr6_137598606	stable	106223
chr6	NFYA	chr6_41098671	stable	60225
chr6	UBR2	chr6_42708854	stable	177770
chr6	SLC26A8	chr6_36288764	stable	305474
chr6	ZKSCAN8	chr6_28206483	stable	97512
chr6	EFHC1	chr6_52444530	stable	164452
chr6	MIR1202	chr6_156294617	stable	28829
chr6	MIR4463	chr6_76245438	stable	107353
chr6	ECT2L	chr6_139208735	stable	91744
chr6	VIP	chr6_153130245	stable	60883
chr6	snoU13.88	chr6_109678570	stable	71528
chr6	GUCA1A	chr6_42193047	stable	74591
chr6	MIR3925	chr6_36816878	stable	230703
chr6	JARID2	chr6_15507882	stable	263691
chr6	ACAT2	chr6_160372692	stable	191640
chr6	PRDM13	chr6_100105525	stable	55585
chr6	MIR5690	chr6_35686186	stable	56954
chr6	PTPRK	chr6_128878436	stable	37233
chr6	PRSS16	chr6_27573485	stable	359511
chr6	HIST1H1A	chr6_27097292	stable	1080610
chr6	SGK1	chr6_134812750	stable	177168
chr6	RNF217	chr6_125326913	stable	45690
chr6	RNASET2	chr6_167461486	stable	94009
chr6	POM121L2	chr6_27508731	stable	238048
chr6	RRAGD	chr6_90272424	stable	151947
chr6	snoU13.45	chr6_37411919	stable	197875
chr6	TMEM242	chr6_158082042	stable	338532
chr6	MPC1	chr6_166887295	stable	91953
chr6	WRNIP1	chr6_3106917	stable	349732
chr6	HEY2	chr6_126238206	stable	171470
chr6	GMNN	chr6_24875065	stable	100979
chr6	HIST1H4J	chr6_27866069	stable	75103
chr6	snoU13.223	chr6_90630548	stable	100292
chr6	MAP7	chr6_136936223	stable	67626
chr6	SPDEF	chr6_34576740	stable	61833
chr6	PSMG4	chr6_3345024	stable	118010
chr6	CDYL	chr6_4759124	stable	56800
chr6	TREML1	TREM1	stable	138383
chr6	PERP	chr6_138693124	stable	269477
chr6	REPS1	chr6_139472276	stable	164493
chr6	METTL24	chr6_110691364	stable	15998
chr6	MLN	chr6_33897982	stable	134026
chr6	UST	chr6_149340602	stable	279247
chr6	WISP3	chr6_112409315	stable	35737
chr6	snoU13.368	chr6_34806209	stable	165230
chr6	IP6K3	chr6_33763734	stable	52387
chr6	DYNLT1	chr6_159400361	stable	336629
chr6	U6.949	chr6_54766302	stable	117387
chr6	HIST1H1T	chr6_26295819	stable	187829
chr6	PNLDC1	chr6_160444555	stable	227461
chr6	snoU13.169	chr6_135142495	stable	619537
chr6	REV3L	chr6_111911035	stable	108777
chr6	SNORD45.4	chr6_38247045	stable	79441
chr6	E2F3	chr6_20436825	stable	35897
chr6	DAAM2	chr6_39844008	stable	89913
chr6	OSTM1	chr6_108824918	stable	341279
chr6	SLC17A5	COX7A2	stable	1594580
chr6	PI16	snoU13.45	stable	307334
chr6	U6.870	chr6_108349099	stable	100293
chr6	PXDC1	PRPF4B	stable	270904
chr6	TCP1	chr6_160422194	stable	213597
chr6	SLC22A3	chr6_160799440	stable	36256
chr6	COL19A1	chr6_70670121	stable	94575
chr6	U6.247	chr6_15407948	stable	95668
chr6	MIR5689	chr6_10505873	stable	66235
chr6	MIR4463	chr6_76223019	stable	84934
chr6	ANKRD66	chr6_46769345	stable	59048
chr6	SNAP91	chr6_84470812	stable	54489
chr6	U6.870	chr6_108287586	stable	38780
chr6	PNISR	chr6_100032858	stable	160234
chr6	U6.1101	chr6_129832957	stable	84006
chr6	MIR1913	chr6_167057011	stable	141077
chr6	U1.36	chr6_76228740	stable	49592
chr6	COL19A1	chr6_70657886	stable	82340
chr6	HIST1H4H	HIST1H4I	stable	821358
chr6	HIST1H4H	chr6_26445193	stable	160133
chr6	GNMT	chr6_42987343	stable	61270
chr6	SNORA70.8	chr6_82531213	stable	57783
chr6	SNORD45.4	chr6_38245825	stable	78221
chr6	PACRG	chr6_163169859	stable	23591
chr6	PERP	chr6_138635158	stable	211511
chr6	PNISR	chr6_100183324	stable	310700
chr6	CDYL	chr6_4812240	stable	109916
chr6	SAMD3	chr6_130791871	stable	112395
chr6	KCNK16	chr6_39340608	stable	54283
chr6	U6.393	chr6_166242958	stable	115022
chr6	ANKRD6	chr6_90357322	stable	215223
chr6	PNRC1	chr6_89875217	stable	86094
chr6	SNORD65.2	chr6_68047257	stable	133600
chr6	FAM135A	chr6_71374131	stable	251890
chr6	SYNE1	chr6_153003124	stable	49992
chr6	ADTRP	chr6_11891835	stable	87255
chr6	PKIB	chr6_122826967	stable	39916
chr6	U8.20	chr6_155497171	stable	282469
chr6	PNLDC1	chr6_160368756	stable	151662
chr6	AIRN	chr6_160468229	stable	42096
chr6	XXyac-YX65C7_A.2	chr6_169696266	stable	84869
chr6	PNRC1	chr6_89953582	stable	164459
chr6	TTK	chr6_80737737	stable	24528
chr6	SOGA3	chr6_127885930	stable	45574
chr6	snoU13.312	chr6_151865295	stable	211745
chr6	RNASET2	chr6_167466774	stable	99297
chr6	EPM2A	chr6_146286094	stable	236256
chr6	TTLL2	chr6_167762244	stable	23802
chr6	PGC	chr6_41895630	stable	178439
chr6	U6.881	chr6_151571689	stable	53971
chr6	GLP1R	chr6_39140958	stable	125072
chr6	HBS1L	chr6_135496219	stable	73666
chr6	TULP1	chr6_35607371	stable	129564
chr6	HIST1H4G	chr6_26528809	stable	284442
chr6	TBCC	chr6_42835408	stable	121586
chr6	ZBTB2	chr6_151820925	stable	110913
chr6	SLC17A2	chr6_25950417	stable	21928
chr6	U6.797	chr6_20513076	stable	60917
chr6	ADTRP	chr6_11979981	stable	175401
chr6	SFT2D1	chr6_167038177	stable	282678
chr6	QKI	chr6_164030809	stable	197444
chr6	KCNQ5	chr6_73412840	stable	82092
chr6	CRIP3	chr6_43339914	stable	68040
chr6	snoU13.79	chr6_18485839	stable	86396
chr6	ZKSCAN8	chr6_28294422	stable	185451
chr6	HIST1H4H	BTN2A2	stable	95433
chr6	HIVEP2	chr6_143420854	stable	155685
chr6	GJA10	chr6_91202521	stable	599277
chr6	Z99129.1	chr6_122929895	stable	56616
chr6	ZSCAN16	chr6_28189642	stable	97316
chr6	TFAP2D	chr6_50727272	stable	46078
chr6	BTN2A2	chr6_26548256	stable	167763
chr6	TFAP2B	chr6_50836198	stable	51112
chr6	MAN1A1	chr6_119763214	stable	97482
chr6	PNPLA1	chr6_36268977	stable	58090
chr6	SUPT3H	chr6_45457221	stable	118256
chr6	T	chr6_166664684	stable	83999
chr6	HDDC2	chr6_126267264	stable	648089
chr6	FAM135A	chr6_71402125	stable	279884
chr6	PRDM1	chr6_106719509	stable	187585
chr6	MRPS18A	chr6_43799296	stable	144565
chr6	GCNT6	PAK1IP1	stable	60127
chr6	RRAGD	chr6_90221227	stable	100750
chr6	NRSN1	chr6_24156288	stable	30116
chr6	U6.797	chr6_20480247	stable	28088
chr6	ZNF165	PGBD1	stable	200538
chr6	GMDS	chr6_2276936	stable	34972
chr6	TMEM242	chr6_157975746	stable	232236
chr6	DYNLT1	chr6_159127857	stable	64125
chr6	RFPL4B	chr6_112698246	stable	32099
chr6	SLC17A5	chr6_76313615	stable	1953300
chr6	MDGA1	chr6_37976540	stable	320660
chr6	HIST1H2BK	chr6_27419751	stable	306304
chr6	PXDC1	chr6_3897786	stable	147278
chr6	REV3L	chr6_111919500	stable	117242
chr6	CLDN20	TFB1M	stable	53538
chr6	PSMG4	chr6_3350864	stable	123850
chr6	HIST1H2AB	chr6_26237081	stable	204776
chr6	EYS	chr6_66483449	stable	69299
chr6	SNX3	chr6_108641556	stable	59253
chr6	KCNQ5	chr6_73502030	stable	171282
chr6	ROS1	chr6_117789210	stable	42197
chr6	HIST1H2AB	chr6_26217489	stable	185184
chr6	GSTA3	chr6_52949472	stable	178859
chr6	ZNF318	chr6_43470594	stable	137152
chr6	TUBB2A	chr6_3195098	stable	39489
chr6	ENPP4	chr6_46160953	stable	63613
chr6	RNU4-35P	chr6_121814701	stable	41608
chr6	GUCA1B	UBR2	stable	372464
chr6	ANKRD6	chr6_90191598	stable	49499
chr6	ELOVL2	chr6_11143509	stable	100707
chr6	ZSCAN16	PGBD1	stable	152313
chr6	TDP2	chr6_24701557	stable	35522
chr6	ZKSCAN3	chr6_28379762	stable	67548
chr6	snoU13.223	chr6_90638048	stable	107792
chr6	EFHC1	chr6_52474226	stable	194148
chr6	VEGFA	AARS2	stable	547865
chr6	GPR116	GPR110	stable	89493
chr6	HDDC2	chr6_126282161	stable	662986
chr6	EPM2A	chr6_146105061	stable	55223
chr6	HIST1H3I	ZKSCAN8	stable	271350
chr6	ACAT2	chr6_160229926	stable	48874
chr6	HIST1H2BK	chr6_27743889	stable	630442
chr6	MIR4463	chr6_76266327	stable	128242
chr6	GPR110	chr6_47066300	stable	56812
chr6	TMEM63B	chr6_44309798	stable	225566
chr6	FABP7	chr6_123156274	stable	60715
chr6	ME1	chr6_84169198	stable	32044
chr6	MIR3939	chr6_167569054	stable	162112
chr6	DTNBP1	chr6_15677177	stable	16982
chr6	MIR4641	chr6_41715709	stable	153550
chr6	PERP	chr6_138745007	stable	321360
chr6	GUCA1A	chr6_42503978	stable	385522
chr6	SLC22A3	chr6_160807562	stable	44378
chr6	HIST1H4G	chr6_26331308	stable	86941
chr6	RPF2	chr6_111475670	stable	181942
chr6	U6.393	chr6_166216059	stable	88123
chr6	UHRF1BP1	chr6_34862943	stable	116574
chr6	U6.932	chr6_115221545	stable	37344
chr6	REV3L	chr6_112024677	stable	222419
chr6	U6.459	chr6_120941739	stable	97777
chr6	SUPT3H	chr6_45551237	stable	212272
chr6	RNGTT	chr6_89953582	stable	281584
chr6	HIST1H2BE	HIST1H1B	stable	1670775
chr6	HECA	chr6_139598527	stable	145463
chr6	PPARD	chr6_35683184	stable	373555
chr6	GLP1R	chr6_39211951	stable	196065
chr6	KCNK5	chr6_39303985	stable	108727
chr6	RNU7-48P	chr6_71260990	stable	42322
chr6	U6.1086	chr6_76366849	stable	14459
chr6	PNLDC1	chr6_160370063	stable	152969
chr6	POLR1C	chr6_43564722	stable	90491
chr6	ABCC10	chr6_43538918	stable	143827
chr6	HIST1H4D	chr6_26252422	stable	65100
chr6	FRS3	chr6_41860760	stable	107975
chr6	HECA	chr6_139617793	stable	164729
chr6	CCND3	chr6_42105049	stable	88944
chr6	CPNE5	PPIL1	stable	44019
chr6	U6.393	chr6_166275460	stable	147524
chr6	PSMG4	chr6_3419226	stable	192212
chr6	MIR1913	chr6_167079195	stable	163261
chr6	AHI1	MTFR2	stable	752903
chr6	GCM2	ELOVL2	stable	163361
chr6	ZNF184	chr6_27492136	stable	55333
chr6	U8.20	chr6_155598590	stable	383888
chr6	MRPS18A	chr6_44115569	stable	460838
chr6	POM121L2	chr6_27327991	stable	57308
chr6	CD164	chr6_110023131	stable	324204
chr6	IRF4	chr6_617983	stable	226847
chr6	RNF8	chr6_37680189	stable	369655
chr6	SLC35F1	chr6_118309109	stable	83412
chr6	RNU7-133P	chr6_14780485	stable	627553
chr6	BCLAF1	chr6_136643512	stable	37606
chr6	HIST1H4C	chr6_26307287	stable	209726
chr6	OSTM1	chr6_108766695	stable	283056
chr6	SNORA40.10	chr6_35743393	stable	128893
chr6	PCMT1	chr6_150118343	stable	48104
chr6	ICK	chr6_52957036	stable	36532
chr6	MDN1	chr6_90552851	stable	23685
chr6	ENPP4	chr6_46149437	stable	52097
chr6	TCP1	chr6_160423027	stable	214430
chr6	TUBB2A	chr6_3208986	stable	53377
chr6	SYNE1	chr6_153008834	stable	55702
chr6	HIST1H4D	ABT1	stable	405745
chr6	POU3F2	chr6_99337245	stable	59132
chr6	EEF1E1	SLC35B3	stable	328699
chr6	FAM8A1	chr6_17811455	stable	214808
chr6	GUCA1B	chr6_42563532	stable	404912
chr6	GMNN	chr6_24857557	stable	83471
chr6	MRPS18A	SLC35B2	stable	569471
chr6	Z98049.1	chr6_167044230	stable	104591
chr6	RNGTT	chr6_89716699	stable	44701
chr6	PM20D2	UBE2J1	stable	205895
chr6	SIRT5	chr6_13700757	stable	128846
chr6	SLC17A1	chr6_25909347	stable	77927
chr6	ZKSCAN8	chr6_28209276	stable	100305
chr6	SFT2D1	chr6_166890734	stable	135235
chr6	snoU13.433	chr6_7211449	stable	173000
chr6	SBP1	MLN	stable	108397
chr6	POM121L2	chr6_27362676	stable	91993
chr6	HIST1H3B	HIST1H2BC	stable	86211
chr6	SH3BGRL2	chr6_80442755	stable	102010
chr6	PERP	chr6_138907769	stable	484122
chr6	ZBTB24	chr6_110495345	stable	700911
chr6	HIST1H4G	HIST1H4L	stable	1596015
chr6	PRDM1	chr6_106704143	stable	172219
chr6	snoU13.83	chr6_74312599	stable	212614
chr6	SNX14	chr6_86450155	stable	147316
chr6	MIR4641	chr6_41731446	stable	169287
chr6	PEX7	chr6_137292196	stable	150456
chr6	U6.393	chr6_166258710	stable	130774
chr6	PRICKLE4	chr6_41936051	stable	189525
chr6	RIPPLY2	chr6_84921416	stable	359596
chr6	ABRACL	chr6_139598527	stable	250355
chr6	Z97352.1	chr6_130195533	stable	129069
chr6	SNORD45.4	chr6_38290860	stable	123256
chr6	CTGF	chr6_132299586	stable	29932
chr6	HIST1H2AD	chr6_26545586	stable	348700
chr6	ZDHHC14	chr6_157993095	stable	192187
chr6	MIR4463	chr6_76243603	stable	105518
chr6	ME1	chr6_84214537	stable	77383
chr6	COQ3	chr6_99960190	stable	118634
chr6	SRSF12	chr6_89872357	stable	54030
chr6	TULP1	chr6_35706256	stable	228449
chr6	ABT1	chr6_27022360	stable	429293
chr6	SLC26A8	chr6_36367401	stable	384111
chr6	U6.247	chr6_15463110	stable	150830
chr6	MIR3918	chr6_159329250	stable	144155
chr6	WDR27	chr6_170138441	stable	42020
chr6	SNORD28.1	chr6_156835439	stable	136170
chr6	U6.560	chr6_72063533	stable	180019
chr6	ABRACL	chr6_139535405	stable	187233
chr6	AKIRIN2	chr6_88482653	stable	74219
chr6	VEGFA	chr6_43945115	stable	213530
chr6	HECA	chr6_139584444	stable	131380
chr6	XPO5	SLC35B2	stable	681440
chr6	MRPS18A	chr6_43866443	stable	211712
chr6	SLC17A4	chr6_25940758	stable	187517
chr6	HIST1H2AD	chr6_26563905	stable	367019
chr6	MAP3K7	chr6_91348545	stable	54164
chr6	TREM2	NCR2	stable	168065
chr6	GCNT6	chr6_10677238	stable	53159
chr6	BMP6	chr6_7871210	stable	145153
chr6	SAMD3	chr6_131149680	stable	470204
chr6	HIST1H4I	chr6_27776274	stable	669856
chr6	NMBR	chr6_142425983	stable	16954
chr6	CEP85L	chr6_119188657	stable	161042
chr6	CLPS	chr6_35894045	stable	129121
chr6	U6.1126	chr6_158542666	stable	190991
chr6	PBOV1	chr6_138672046	stable	134534
chr6	PPIL4	chr6_150054038	stable	188622
chr6	HINT3	chr6_126340796	stable	70788
chr6	TMEM242	chr6_157843617	stable	100107
chr6	F13A1	chr6_6407224	stable	88614
chr6	PGBD1	ZSCAN12	stable	119566
chr6	MAS1	chr6_160468708	stable	156177
chr6	REV3L	chr6_111898506	stable	96248
chr6	MIR4644	chr6_170809285	stable	182086
chr6	ZBTB24	chr6_109932342	stable	137908
chr6	PNLDC1	chr6_160446202	stable	229108
chr6	SNORA20	IGF2R	stable	194212
chr6	MOCS1	chr6_39951273	stable	50744
chr6	SAMD3	chr6_131170953	stable	491477
